,book_no,title,view,category,book_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3871,3871,The Secret Circle: The Initiation (The Secret Circle #1),"(3,370 view)",young-adult,book_16_76,0.021184062850729518,0.01865881032547699,0.011644219977553312,0.014730639730639731,0.1351010101010101,0.023428731762065096,0.03128507295173962,0.0180976430976431,0.03212682379349046,0.04475308641975309,0.014730639730639731,0.016133557800224466,0.020622895622895626,0.040263748597081934,0.016133557800224466,0.017536475869809203,0.018378226711560045,0.016975308641975308,0.029040404040404037,0.4591750841750842
3872,3872,The Secret Circle: The Power (The Secret Circle #3),"(2,477 view)",young-adult,book_16_77,0.0382996632996633,0.013888888888888888,0.023148148148148147,0.013888888888888888,0.031004489337822676,0.05765993265993266,0.014730639730639731,0.0638327721661055,0.15446127946127947,0.011083052749719416,0.020622895622895626,0.023989898989898988,0.01950056116722784,0.028759820426487094,0.025673400673400674,0.013608305274971942,0.014169472502805838,0.02258698092031425,0.022306397306397302,0.3867845117845118
3873,3873,The Secret Circle: The Divide (The Secret Circle #4),"(3,772 view)",young-adult,book_16_78,0.03789731051344744,0.012360771529475687,0.04251562075522956,0.017250747079597936,0.06289051888073892,0.014805759304536809,0.04767726161369193,0.01589242053789731,0.1343384949741918,0.014262428687856559,0.058543873947296925,0.013990763379516435,0.013175767454496059,0.05555555555555555,0.01643575115457756,0.02512904102146156,0.018609073621298558,0.018065743004618308,0.02567237163814181,0.3549307253463733
3874,3874,The Forbidden Game: The Hunter (The Forbidden Game #1),"(1,858 view)",young-adult,book_16_79,0.022303325223033254,0.015274398486077319,0.022032981886996487,0.027980535279805357,0.04257907542579075,0.09881048932143822,0.017437145174371452,0.02987293863206272,0.02825087861584212,0.08907812922411462,0.017166801838334685,0.021492295214922956,0.01662611516626115,0.015004055150040553,0.01932954852662882,0.037983238713165716,0.050959718842930525,0.01770748851040822,0.04203838875371722,0.36807245201405786
3875,3875,The Forbidden Game: The Kill (The Forbidden Game #3),"(1,546 view)",young-adult,book_16_80,0.021690456199272318,0.02001119507416737,0.017212426532325777,0.01329415057374755,0.02952700811642877,0.03036663867898125,0.011614889448642595,0.014133781136300028,0.06898964455639517,0.01329415057374755,0.03288553036663868,0.02225020990764064,0.013014273719563391,0.011894766302826756,0.01889168765743073,0.01329415057374755,0.011894766302826756,0.009095997760985169,0.031766022949902044,0.5948782535684299
3876,3876,Stefan's Diaries: The Ripper (The Vampire Diaries #4),"(1,765 view)",young-adult,book_16_81,0.05319776009431182,0.019304450338933098,0.05142941349837902,0.036103743000294716,0.0944591806660772,0.03345122310639552,0.018420277040966698,0.01694665487768936,0.09829059829059827,0.06704980842911877,0.018125552608311227,0.013704686118479222,0.018420277040966698,0.022251694665487768,0.01783082817565576,0.02343059239610964,0.03138815207780725,0.04140878278809313,0.06970232832301798,0.2550839964633068
3877,3877,Masquerade (Blue Bloods #2),"(5,489 view)",young-adult,book_16_82,0.021727816809784015,0.007416081186572989,0.044106167056986716,0.01938589643507676,0.5660941972417382,0.01053864168618267,0.018865469685141814,0.007676294561540463,0.0209471766848816,0.07429091855321363,0.01470205568566224,0.01652354931043455,0.018084829560239397,0.010018214936247721,0.02667187093416601,0.008977361436377828,0.01548269581056466,0.01600312256049961,0.04384595368201925,0.03864168618266978
3878,3878,Revelations (Blue Bloods #3),"(4,229 view)",young-adult,book_16_83,0.03149920255183414,0.06765018607123871,0.020334928229665074,0.020866560340244557,0.22049441786283894,0.020069112174375337,0.008904837852206275,0.042397660818713455,0.02113237639553429,0.2555821371610846,0.02591706539074961,0.015018607123870284,0.12107921318447636,0.010233918128654972,0.014221158958001063,0.012892078681552368,0.02272727272727273,0.027511961722488043,0.020600744284954814,0.020866560340244557
3879,3879,The Van Alen Legacy (Blue Bloods #4),"(3,881 view)",young-adult,book_16_84,0.03461047254150703,0.10970625798212008,0.07879948914431674,0.0157088122605364,0.0558109833971903,0.017496807151979567,0.024393358876117502,0.008556832694763731,0.09080459770114943,0.02005108556832695,0.09667943805874843,0.02005108556832695,0.022860791826309068,0.04074074074074075,0.02899106002554279,0.25989782886334617,0.01596424010217114,0.009067688378033208,0.014431673052362709,0.03537675606641125
3880,3880,The Hunters: Destiny Rising (The Vampire Diaries #3),"(3,266 view)",young-adult,book_16_85,0.019305555555555555,0.015972222222222218,0.02375,0.014305555555555556,0.048194444444444436,0.07875,0.025694444444444443,0.01375,0.07180555555555555,0.02208333333333333,0.01625,0.013472222222222222,0.018194444444444444,0.05180555555555556,0.016805555555555556,0.029027777777777774,0.04013888888888889,0.011805555555555557,0.029027777777777774,0.4398611111111111
3881,3881,The Strange Power (Dark Visions #1),"(3,321 view)",young-adult,book_16_86,0.03231573157315732,0.01608910891089109,0.11812431243124312,0.02158965896589659,0.03204070407040704,0.02544004400440044,0.03204070407040704,0.01911441144114412,0.17175467546754675,0.09062156215621564,0.016914191419141914,0.01223872387238724,0.010313531353135312,0.04194169416941694,0.019664466446644664,0.020489548954895492,0.02268976897689769,0.013888888888888888,0.057343234323432336,0.2253850385038504
3882,3882,The Possessed (Dark Visions #2),"(1,912 view)",young-adult,book_16_87,0.01897351897351897,0.01324051324051324,0.01132951132951133,0.052006552006552006,0.03480753480753481,0.11452361452361452,0.024433524433524437,0.059377559377559376,0.03535353535353535,0.0803985803985804,0.011875511875511877,0.0187005187005187,0.015697515697515697,0.03371553371553372,0.01951951951951952,0.029347529347529343,0.03617253617253617,0.02033852033852034,0.029893529893529894,0.3402948402948403
3883,3883,Dark Visions: The Passion (Dark Visions #3),"(2,260 view)",young-adult,book_16_88,0.025925925925925925,0.02362707535121328,0.1,0.017241379310344827,0.016475095785440614,0.031289910600255426,0.012899106002554278,0.02132822477650064,0.048403575989782885,0.09616858237547893,0.0210727969348659,0.023116219667943805,0.08339719029374201,0.009067688378033206,0.015453384418901659,0.01136653895274585,0.0351213282247765,0.019540229885057468,0.07675606641123882,0.31174968071519793
3884,3884,Vampire Kisses (Vampire Kisses #1),"(5,521 view)",young-adult,book_16_89,0.07280147446024224,0.01592943654555029,0.11203264876250657,0.029357556608741443,0.031463928383359666,0.20866245392311744,0.021458662453923118,0.013296471827277516,0.049894681411269085,0.04910479199578725,0.040942601369141664,0.010136914165350184,0.034623486045286984,0.028830963665086886,0.011453396524486572,0.009610321221695629,0.026724591890468663,0.01276987888362296,0.02119536598209584,0.19971037388099
3885,3885,Dance with a Vampire (Vampire Kisses #4),"(2,841 view)",young-adult,book_16_90,0.024616626311541573,0.02811407048695185,0.04748453053537801,0.036185095507129415,0.016276567124024754,0.035647027172450906,0.013317191283292982,0.0345708905030939,0.010626849609900459,0.05609362389023408,0.04963680387409202,0.05690072639225183,0.07546408393866022,0.03134248049502288,0.029728275490987364,0.019774011299435037,0.04264191552327146,0.017621737960721015,0.026499865482916336,0.3474576271186441
3886,3886,The Coffin Club (Vampire Kisses #5),"(1,874 view)",young-adult,book_16_91,0.042550505050505054,0.011237373737373735,0.026641414141414143,0.07537878787878788,0.0220959595959596,0.028409090909090905,0.011742424242424242,0.011237373737373735,0.015277777777777776,0.022853535353535355,0.0220959595959596,0.017045454545454544,0.08952020202020201,0.042550505050505054,0.06603535353535353,0.03775252525252525,0.02361111111111111,0.015025252525252525,0.025378787878787883,0.3935606060606061
3887,3887,Royal Blood (Vampire Kisses #6),"(2,778 view)",young-adult,book_16_92,0.025586655357647727,0.011167656205824146,0.019366694939214026,0.28399773819621155,0.017670342097823016,0.014843087362171334,0.021345773254170204,0.013429459994345493,0.030675713881820763,0.025021204410517396,0.017953067571388186,0.05923098671190275,0.030675713881820763,0.047639242295730855,0.022759400621996044,0.012581283573649987,0.07534633870511734,0.014277636415040996,0.06375459428894545,0.19267741023466214
3888,3888,Cryptic Cravings (Vampire Kisses #8),"(2,252 view)",young-adult,book_16_93,0.0523884930060702,0.02230139878595936,0.131565056743204,0.08168382158880971,0.037872789654262336,0.10570071258907364,0.019662179994721564,0.04077593032462391,0.018078648719978885,0.0204539456320929,0.04922143045658485,0.02520453945632093,0.023357086302454474,0.01649511744523621,0.015703351807864873,0.03602533650039588,0.17564001055687514,0.02467669569807337,0.03021905515967274,0.07297439957772499
3889,3889,Immortal Hearts (Vampire Kisses #9),"(2,559 view)",young-adult,book_16_94,0.1561597058050959,0.013790386130811664,0.035066981875492516,0.07788284738639349,0.034278959810874705,0.05555555555555555,0.009587601786183349,0.058444969792487526,0.07578145521407932,0.06080903598634095,0.06422379826635145,0.03795639611242448,0.06317310218019437,0.029025479380089314,0.02534804307853953,0.03138954557394274,0.018781192540057792,0.061071710007880226,0.034804307853953234,0.05686892566325191
3890,3890,Once in a Full Moon (Full Moon #1),"(9,014 view)",young-adult,book_16_95,0.01978511530398323,0.12120020964360588,0.019261006289308172,0.042321802935010484,0.07167190775681341,0.05987945492662474,0.012185534591194971,0.02161949685534591,0.03000524109014675,0.024240041928721173,0.10311844863731656,0.02581236897274633,0.025288259958071282,0.01008909853249476,0.02109538784067086,0.2462002096436059,0.03655660377358489,0.02869496855345912,0.027384696016771487,0.053590146750524106
3891,3891,Magic of the Moonlight (Full Moon #2),"(2,872 view)",young-adult,book_16_96,0.060746352413019074,0.03128507295173962,0.010802469135802469,0.014450056116722784,0.02735690235690236,0.024831649831649837,0.010241301907968577,0.06888327721661056,0.2622053872053872,0.040263748597081934,0.06439393939393939,0.016414141414141416,0.05036475869809203,0.09132996632996633,0.03268799102132435,0.036054994388327724,0.021745230078563414,0.021464646464646464,0.054292929292929296,0.060185185185185175
3892,3892,Full Moon Kisses (Full Moon #3),"(2,633 view)",young-adult,book_16_97,0.019402568397543268,0.1871859296482412,0.0149357900614182,0.10845896147403684,0.019681742043551092,0.04843662758235623,0.014656616415410387,0.016331658291457288,0.08137911781127861,0.022473478503629258,0.024706867671691796,0.015494137353433838,0.09450027917364599,0.04201563372417644,0.09645449469570072,0.03950307091010609,0.013539921831379118,0.021356783919597992,0.02079843662758236,0.09868788386376326
3893,3893,Teenage Mermaid,"(2,625 view)",young-adult,book_16_98,0.044841269841269835,0.020767195767195767,0.015211640211640209,0.01891534391534392,0.008597883597883597,0.03373015873015873,0.0123015873015873,0.017592592592592594,0.20013227513227516,0.019179894179894182,0.06891534391534393,0.025793650793650792,0.11812169312169313,0.04854497354497354,0.02420634920634921,0.2011904761904762,0.0070105820105820105,0.01812169312169312,0.009126984126984128,0.08769841269841269
3894,3894,Obsidian (Lux #1),"(20,590 view)",young-adult,book_16_99,0.015507011866235168,0.08265911542610571,0.009573894282632145,0.03627292340884574,0.016585760517799353,0.01955231930960086,0.017125134843581444,0.15331715210355987,0.12931499460625676,0.07052319309600863,0.013349514563106795,0.015507011866235168,0.02926105717367853,0.183252427184466,0.04490291262135922,0.029800431499460624,0.012540453074433655,0.02575512405609493,0.024406688241639697,0.07079288025889967
3895,3895,Unclean Spirits (The Black Sun's Daughter #1),"(4,992 view)",young-adult,book_16_100,0.06778049443086119,0.14955175224123882,0.05256723716381419,0.03871230643846781,0.01915240423797881,0.05419722901385494,0.014262428687856562,0.025400706329801688,0.10988861722358056,0.015620755229557188,0.07565878837272481,0.021869057321380062,0.02974735126324369,0.1212985601738658,0.023227383863080688,0.03979896767182831,0.014262428687856562,0.016979081771257815,0.07158380874762295,0.03844064113012769
3896,3896,Stone Prison (Twisted Tales #1),"(3,820 view)",young-adult,book_16_101,0.0647526721352225,0.09284116331096198,0.0239870743226448,0.09358687546607013,0.014789957742977882,0.04536415610241115,0.013547104151131004,0.04859557544121304,0.1522495650012429,0.009321401938851608,0.15995525727069354,0.018767089236887902,0.015535669898086009,0.04958985831469055,0.027715635098185445,0.08911260253542136,0.015535669898086009,0.012801391996022872,0.029952771563509832,0.02199850857568979
3897,3897,A Gate of Night (A Shade of Vampire #6),"(3,185 view)",young-adult,book_16_102,0.09282879818594106,0.04464285714285715,0.0386904761904762,0.026502267573696156,0.13789682539682546,0.06335034013605444,0.02508503401360545,0.04832766439909299,0.0902777777777778,0.048044217687074835,0.04124149659863946,0.018565759637188213,0.07553854875283449,0.03443877551020408,0.03755668934240364,0.03812358276643992,0.0128968253968254,0.02026643990929705,0.05909863945578232,0.046626984126984135
3898,3898,Endless Knight (The Arcana Chronicles #2),"(8,260 view)",young-adult,book_16_103,0.09225044906338208,0.03220425968693867,0.016551193225558126,0.03836284321272774,0.04734411085450346,0.16435719784449576,0.017064408519373873,0.0943033102386451,0.032974082627662306,0.015268154991018731,0.032974082627662306,0.045804464973056194,0.049396972029766485,0.02732871439568899,0.09969207082371057,0.039645881447267134,0.03169104439312292,0.011419040287400564,0.0237362073389787,0.08763151141904027
3899,3899,Legacy (Anna Strong Chronicles #4),"(6,813 view)",young-adult,book_16_104,0.11439588688946015,0.023279063124821482,0.0307055127106541,0.023279063124821482,0.012996286775207084,0.031848043416166816,0.012996286775207084,0.1075407026563839,0.050699800057126536,0.024992859183090545,0.03156241073978863,0.08697514995715509,0.060411311053984576,0.11868037703513283,0.01842330762639246,0.09125964010282776,0.018137674950014282,0.023279063124821482,0.08783204798628963,0.0307055127106541
3900,3900,Retribution (Anna Strong Chronicles #5),"(4,919 view)",young-adult,book_16_105,0.08505291005291006,0.06415343915343917,0.15224867724867727,0.009391534391534392,0.015740740740740743,0.04034391534391535,0.035052910052910065,0.1064814814814815,0.06812169312169314,0.08346560846560848,0.0085978835978836,0.05621693121693122,0.014153439153439156,0.019179894179894186,0.031084656084656086,0.04801587301587303,0.04616402116402117,0.0205026455026455,0.07896825396825398,0.017063492063492062
3901,3901,Crossroads (Anna Strong Chronicles #7),"(4,418 view)",young-adult,book_16_106,0.10231906218144753,0.04599898063200816,0.03555045871559634,0.017966360856269115,0.41195208970438335,0.04676350662589195,0.017966360856269115,0.0358053007135576,0.011595310907237515,0.02459225280326198,0.02510193679918451,0.02510193679918451,0.01924057084607544,0.01694699286442406,0.016437308868501532,0.017201834862385326,0.028669724770642207,0.02714067278287462,0.052624872579001024,0.021024464831804285
3902,3902,Glass Houses (The Morganville Vampires #1),"(4,922 view)",young-adult,book_16_107,0.0822566752799311,0.06703990812517945,0.10551248923341948,0.02885443583118002,0.17039908125179445,0.0101923629055412,0.01421188630490956,0.014498995119150156,0.05928797014068333,0.10005742176284813,0.01536032156187195,0.0822566752799311,0.04579385587137525,0.024260694803330464,0.033448176859029566,0.014498995119150156,0.05871375251220212,0.02569623887453345,0.036606373815676135,0.011053689348262992
3903,3903,The Dead Girl's Dance (The Morganville Vampires #2),"(21,061 view)",young-adult,book_16_108,0.1969152440850554,0.019616651692123392,0.023210542078466602,0.01332734351602276,0.02351003294399521,0.14061096136567836,0.015423779574722973,0.020515124288709198,0.026504941599281226,0.014824797843665768,0.060047918538484575,0.07981431566337227,0.013926325247079964,0.012129380053908356,0.10077867625037436,0.040880503144654086,0.01332734351602276,0.010332434860736749,0.019616651692123392,0.15468703204552262
3904,3904,Midnight Alley (The Morganville Vampires #3),"(4,339 view)",young-adult,book_16_109,0.03211382113821138,0.08143631436314364,0.011517615176151762,0.02127371273712737,0.052981029810298105,0.026693766937669373,0.013956639566395665,0.02344173441734417,0.07601626016260163,0.02344173441734417,0.12696476964769648,0.02344173441734417,0.11666666666666667,0.01883468834688347,0.1440379403794038,0.03590785907859079,0.0537940379403794,0.016937669376693762,0.041598915989159886,0.05894308943089431
3905,3905,Feast of Fools (The Morganville Vampires #4),"(3,069 view)",young-adult,book_16_110,0.12802530253025302,0.06394389438943894,0.06146864686468648,0.024064906490649064,0.044691969196919694,0.015539053905390541,0.022414741474147414,0.04881738173817382,0.12747524752475248,0.022414741474147414,0.02516501650165016,0.191006600660066,0.03946644664466447,0.05404290429042905,0.016364136413641366,0.029840484048404836,0.021864686468646862,0.02158965896589659,0.02488998899889989,0.016914191419141914
3906,3906,Lord of Misrule (The Morganville Vampires #5),"(2,873 view)",young-adult,book_16_111,0.010063413289219742,0.10270195754066724,0.013647642679900748,0.1189688447752964,0.0566583953680728,0.10683760683760683,0.014199062586159363,0.01943755169561621,0.054728425696167635,0.015853322304935212,0.08312655086848636,0.11455748552522747,0.03763440860215055,0.060518334711883115,0.06382685414943481,0.05224703611800387,0.02495175075820237,0.01171767300799559,0.02605459057071961,0.012269092914254206
3907,3907,Carpe Corpus (The Morganville Vampires #6),"(2,380 view)",young-adult,book_16_112,0.00963597430406852,0.017487508922198428,0.02391149179157744,0.0165358077563645,0.36723768736616696,0.10266476326433498,0.011301451344277895,0.01867713537949084,0.018915060670949318,0.03342850344991672,0.04770402093742564,0.10409231501308586,0.01582203188198905,0.012491077801570305,0.009873899595527005,0.017963359505115392,0.05960028551034974,0.011063526052819413,0.07411372828931714,0.02748037116345467
3908,3908,Fade Out (The Morganville Vampires #7),"(2,574 view)",young-adult,book_16_113,0.07367724867724866,0.2334656084656084,0.0906084656084656,0.01838624338624338,0.11230158730158728,0.028174603174603168,0.012301587301587298,0.018650793650793647,0.04563492063492063,0.035052910052910044,0.05753968253968252,0.0406084656084656,0.060185185185185175,0.026322751322751317,0.016005291005291,0.029232804232804225,0.03478835978835978,0.02023809523809524,0.01759259259259259,0.029232804232804225
3909,3909,Kiss of Death (The Morganville Vampires #8),"(2,898 view)",young-adult,book_16_114,0.06731266149870803,0.08385012919896641,0.030361757105943157,0.022093023255813957,0.10555555555555557,0.031395348837209305,0.01227390180878553,0.04250645994832041,0.025710594315245482,0.030620155038759686,0.10917312661498707,0.014082687338501291,0.18204134366925065,0.009689922480620157,0.012532299741602066,0.0520671834625323,0.1016795865633075,0.012015503875968992,0.03837209302325582,0.016666666666666666
3910,3910,Ghost Town (The Morganville Vampires #9),"(4,601 view)",young-adult,book_16_115,0.04871580122836404,0.03391959798994975,0.023310999441652703,0.01689000558347292,0.2167783361250698,0.013819095477386936,0.011027359017308766,0.012144053601340032,0.026940256839754328,0.03978224455611391,0.09673366834170856,0.03559463986599665,0.10147962032384143,0.030848687883863763,0.047040759352317135,0.08556672250139588,0.024427694025683976,0.015494137353433838,0.035315466219988836,0.08417085427135679
3911,3911,Bite Club (The Morganville Vampires #10),"(2,988 view)",young-adult,book_16_116,0.03833584715937658,0.012443438914027152,0.016214177978883866,0.013951734539969838,0.40032679738562105,0.018225238813474112,0.0197335344394168,0.014203117144293618,0.016465560583207646,0.05920060331825039,0.14391654097536452,0.010683760683760686,0.011689291101055807,0.011689291101055807,0.0144544997486174,0.040346907993966834,0.0669934640522876,0.012946204122674715,0.05291603821015587,0.025263951734539974
3912,3912,Last Breath (The Morganville Vampires #11),"(5,460 view)",young-adult,book_16_117,0.05458817025981205,0.15243228302929795,0.023079049198452186,0.02114427860696517,0.2953289110005528,0.019762299613045882,0.022526257600884468,0.016721945826423442,0.05403537866224433,0.015892758430071863,0.0789110005527916,0.03524046434494196,0.06288004422332781,0.016169154228855717,0.014234383637368713,0.040215588723051414,0.0236318407960199,0.00953565505804312,0.02197346600331675,0.02169707020453289
3913,3913,Black Dawn (The Morganville Vampires #12),"(9,125 view)",young-adult,book_16_118,0.07705257705257704,0.13584563584563586,0.062030562030562016,0.036648536648536637,0.015928515928515925,0.02732452732452732,0.012820512820512815,0.026029526029526018,0.08482258482258481,0.010489510489510488,0.07135457135457134,0.06954156954156952,0.04804454804454803,0.02266252266252266,0.07394457394457392,0.12937062937062935,0.04415954415954415,0.01074851074851075,0.01722351722351722,0.02395752395752395
3914,3914,Bitter Blood (The Morganville Vampires #13),"(5,884 view)",young-adult,book_16_119,0.06620256620256622,0.27777777777777785,0.0077805077805077815,0.029893529893529894,0.030439530439530443,0.022522522522522525,0.020884520884520887,0.023614523614523614,0.08640458640458643,0.015970515970515974,0.04572754572754573,0.029074529074529083,0.058558558558558564,0.020884520884520887,0.029074529074529083,0.16475566475566478,0.014878514878514881,0.015151515151515154,0.0227955227955228,0.017608517608517612
3915,3915,Fall of Night (The Morganville Vampires #14),"(6,019 view)",young-adult,book_16_120,0.05406413124533931,0.0980611483967189,0.017524235645041016,0.012055679840914744,0.02696992294307731,0.037409893114591114,0.023738503604275426,0.02249565001242854,0.031941337310464835,0.011558538404175991,0.3866517524235646,0.03716132239622173,0.015784240616455385,0.011309967685806614,0.025478498632861057,0.0635098185433756,0.027964205816554816,0.012552821277653496,0.031941337310464835,0.05182699478001493
3916,3916,Daylighters (The Morganville Vampires #15),"(6,481 view)",young-adult,book_16_121,0.011800583399628743,0.017899761336515514,0.03858392999204456,0.017104216388225936,0.03646247679660568,0.09506762132060463,0.014452399893927341,0.07199681782020684,0.02373375762397242,0.030628480509148768,0.032219570405727926,0.027181119066560597,0.19769291964996025,0.027711482365420315,0.016043489790506498,0.022673031026252986,0.06324582338902147,0.03354547865287722,0.06589763988332008,0.1560594006894723
3917,3917,Sworn (The Vampire Legends #1),"(4,291 view)",young-adult,book_16_122,0.05863484731845009,0.007826533230690274,0.045804464973056194,0.023992814985886582,0.09532974082627664,0.07531434436746215,0.02014370028226841,0.09353348729792148,0.02681549910187324,0.05863484731845009,0.010136002052861177,0.012958686168847832,0.0804464973056197,0.06889915319476521,0.0191172696946369,0.0191172696946369,0.1084167308185784,0.010392609699769052,0.09250705671028996,0.07197844495765973
3918,3918,Taken (The Vampire Legends #2),"(2,851 view)",young-adult,book_16_123,0.01614987080103359,0.018992248062015504,0.03604651162790698,0.01020671834625323,0.17997416020671836,0.018733850129198967,0.021059431524547804,0.018992248062015504,0.01640826873385013,0.13397932816537467,0.02235142118863049,0.017958656330749355,0.03217054263565892,0.04483204134366925,0.02829457364341085,0.01020671834625323,0.07093023255813953,0.01976744186046512,0.17790697674418604,0.10503875968992248
3919,3919,Bitten (The Vampire Legends #3),"(2,252 view)",young-adult,book_16_124,0.025609756097560974,0.018834688346883472,0.034281842818428186,0.05921409214092141,0.0462059620596206,0.14078590785907866,0.019918699186991875,0.012872628726287264,0.1304878048780488,0.0448509485094851,0.034281842818428186,0.02859078590785908,0.020731707317073172,0.09607046070460706,0.02913279132791328,0.12289972899729,0.026964769647696483,0.028861788617886183,0.019918699186991875,0.05948509485094852
3920,3920,Chosen (The Vampire Legends #4),"(2,094 view)",young-adult,book_16_125,0.03690570002626741,0.02272130286314684,0.014578408195429476,0.18190175991594434,0.029288153401628582,0.046887312844759665,0.013265038087733123,0.03375361176779617,0.12621486734961915,0.033228263724717634,0.04005778828473865,0.0786708694510113,0.009850275807722618,0.12542684528500134,0.012739690044654584,0.05686892566325191,0.013790386130811664,0.08760178618334648,0.013002364066193857,0.023246650906225377
3921,3921,Awakened (The Vampire Legends #5),"(2,430 view)",young-adult,book_16_126,0.023239823982398242,0.03589108910891089,0.040291529152915284,0.05651815181518152,0.052667766776677664,0.08182068206820682,0.033140814081408135,0.020214521452145213,0.042216721672167216,0.032865786578657866,0.03809130913091309,0.018564356435643563,0.03204070407040704,0.1756050605060506,0.03204070407040704,0.04194169416941694,0.01993949394939494,0.018014301430143015,0.036991199119911986,0.1679042904290429
3922,3922,Sweet Blood of Mine (Overworld Chronicles #1),"(5,101 view)",young-adult,book_16_127,0.017208672086720868,0.01205962059620596,0.01937669376693767,0.019105691056910568,0.019918699186991868,0.01964769647696477,0.2714092140921409,0.06111111111111111,0.015040650406504066,0.03455284552845528,0.013414634146341465,0.01775067750677507,0.026151761517615172,0.010975609756097559,0.025067750677506776,0.08495934959349594,0.1440379403794038,0.06951219512195123,0.0467479674796748,0.07195121951219513
3923,3923,Dark Light of Mine (Overworld Chronicles #2),"(3,548 view)",young-adult,book_16_128,0.026349948078920042,0.061137071651090336,0.15796988577362409,0.013110072689511941,0.03284008307372793,0.0190809968847352,0.020638629283489092,0.026349948078920042,0.21664070612668745,0.04270508826583593,0.03413811007268951,0.017782969885773624,0.0157061266874351,0.03543613707165109,0.02453271028037383,0.115134994807892,0.04036863966770509,0.014148494288681203,0.06814641744548286,0.017782969885773624
3924,3924,Fallen Angel of Mine (Overworld Chronicles #3),"(3,165 view)",young-adult,book_16_129,0.028528528528528524,0.049003549003549,0.06046956046956047,0.03562653562653563,0.0187005187005187,0.08531258531258533,0.08012558012558013,0.04327054327054327,0.032896532896532896,0.07384657384657385,0.05064155064155064,0.013786513786513788,0.021703521703521703,0.02306852306852307,0.03098553098553098,0.12298662298662298,0.02770952770952771,0.02661752661752662,0.023887523887523892,0.15083265083265082
3925,3925,Dread Nemesis of Mine (Overworld Chronicles #4),"(2,912 view)",young-adult,book_16_130,0.07356608478802992,0.05167636464394569,0.013992795788307009,0.042809642560265995,0.03976170684400111,0.015101136048766969,0.014269880853422,0.0912995289553893,0.1938210030479357,0.03255749515101136,0.06830146855084511,0.019811582155721808,0.026461623718481573,0.03006372956497645,0.027847049044056525,0.03283458021612635,0.02147409254641175,0.02923247436963148,0.16140205042948186,0.013715710723192021
3926,3926,Twisted Sister of Mine (Overworld Chronicles #5),"(2,827 view)",young-adult,book_16_131,0.011556669451406293,0.01406293511556669,0.010721247563352824,0.00932887774993038,0.6406293511556669,0.018240044555834025,0.014898357003620155,0.010721247563352824,0.021303258145363404,0.028265107212475625,0.016012252854358113,0.015455304928989137,0.01656920077972709,0.009607351712614868,0.02269562795878585,0.008493455861876912,0.017683096630465047,0.020467836257309937,0.08256752993595097,0.010721247563352824
3927,3927,Dearest Mother of Mine (Overworld Chronicles #6),"(3,083 view)",young-adult,book_16_132,0.014102564102564103,0.01153846153846154,0.01153846153846154,0.009259259259259259,0.29245014245014245,0.010113960113960114,0.016096866096866096,0.02863247863247863,0.023504273504273504,0.15797720797720802,0.13176638176638178,0.012962962962962964,0.0103988603988604,0.008974358974358974,0.017236467236467237,0.00754985754985755,0.026923076923076925,0.06111111111111111,0.13774928774928774,0.010113960113960114
3928,3928,The Temptation (The Secret Circle #6),"(6,395 view)",young-adult,book_16_133,0.04772658837699488,0.02484191508581753,0.0317675398976212,0.020626317374284855,0.031466425775368866,0.016410719662752184,0.042908762420957536,0.008280638361939175,0.4551339957844023,0.01942186088527552,0.0290575127973502,0.0308641975308642,0.03417645287563987,0.03116531165311653,0.04652213188798555,0.014302920806985846,0.02032520325203252,0.03568202348690153,0.03056308340861186,0.028756398675097862
3929,3929,Unseen (The Vampire Diaries: The Salvation #1),"(2,387 view)",young-adult,book_16_134,0.0510840108401084,0.06924119241192411,0.013956639566395665,0.08062330623306233,0.01856368563685637,0.014498644986449863,0.01883468834688347,0.03346883468834688,0.2933604336043361,0.019918699186991868,0.10528455284552846,0.01883468834688347,0.01612466124661246,0.06842818428184283,0.012330623306233062,0.03021680216802168,0.016666666666666666,0.01883468834688347,0.0456639566395664,0.0540650406504065
3930,3930,Unspoken (The Vampire Diaries: The Salvation #2),"(1,993 view)",young-adult,book_16_135,0.022695627958785856,0.02826510721247564,0.15218602060707326,0.02993595098858257,0.02826510721247564,0.023252575884154837,0.016847674742411587,0.01573377889167363,0.05806182121971596,0.040239487607908665,0.023531049846839326,0.01267056530214425,0.04775828460038987,0.022974101921470345,0.018518518518518517,0.011278195488721806,0.3014480646059594,0.10401002506265664,0.021860206070732392,0.020467836257309944
3931,3931,Dead of Night (The Youngbloods #2),"(2,493 view)",young-adult,book_16_136,0.08346560846560845,0.012566137566137562,0.0763227513227513,0.05092592592592591,0.11230158730158728,0.09298941798941797,0.05092592592592591,0.017857142857142853,0.025529100529100526,0.06917989417989416,0.025529100529100526,0.028703703703703693,0.03293650793650793,0.02605820105820105,0.03055555555555555,0.0406084656084656,0.03214285714285713,0.016798941798941796,0.1369047619047619,0.03769841269841269
