,book_no,title,view,category,book_id,0,1,2,3,4,5,6,7
3871,3871,The Secret Circle: The Initiation (The Secret Circle #1),"(3,370 view)",young-adult,book_16_76,0.21611952861952866,0.043560606060606064,0.03879068462401795,0.06320145903479236,0.06656846240179573,0.09743265993265993,0.4071969696969697,0.06712962962962964
3872,3872,The Secret Circle: The Power (The Secret Circle #3),"(2,477 view)",young-adult,book_16_77,0.06741021324354657,0.04804994388327722,0.05843153759820426,0.04608585858585858,0.1773989898989899,0.09350448933782267,0.4369388327721661,0.07218013468013468
3873,3873,The Secret Circle: The Divide (The Secret Circle #4),"(3,772 view)",young-adult,book_16_78,0.117427329530019,0.04027438196142353,0.06689758217875577,0.0932491170877479,0.07015756587883727,0.09026079869600652,0.4572806302635154,0.06445259440369465
3874,3874,The Forbidden Game: The Hunter (The Forbidden Game #1),"(1,858 view)",young-adult,book_16_79,0.1322654771559881,0.04683698296836983,0.07360097323600973,0.0868477967018113,0.13334685050013514,0.04359286293592863,0.3801703163017032,0.10333874020005407
3875,3875,The Forbidden Game: The Kill (The Forbidden Game #3),"(1,546 view)",young-adult,book_16_80,0.06164287713406101,0.02246011754827876,0.044290512174643165,0.1565211307024909,0.07703610411418976,0.07759585782255808,0.5262384550797649,0.03421494542401343
3876,3876,Stefan's Diaries: The Ripper (The Vampire Diaries #4),"(1,765 view)",young-adult,book_16_81,0.21463306808134394,0.07228116710875332,0.06668140288829942,0.07080754494547598,0.0652077807250221,0.06756557618626584,0.2706307102858827,0.17219274977895668
3877,3877,Masquerade (Blue Bloods #2),"(5,489 view)",young-adult,book_16_82,0.6758391881342701,0.018279989591465,0.07890970595888629,0.034933645589383285,0.03649492583918813,0.052107728337236536,0.060174342961228214,0.04326047358834244
3878,3878,Revelations (Blue Bloods #3),"(4,229 view)",young-adult,book_16_83,0.4338782562466773,0.04179957469431154,0.055090377458798516,0.13696172248803828,0.06253322700691122,0.09629186602870814,0.058811802232854864,0.11463317384370016
3879,3879,The Van Alen Legacy (Blue Bloods #4),"(3,881 view)",young-adult,book_16_84,0.1239463601532567,0.27541507024265643,0.09636015325670498,0.2485951468710089,0.02994891443167305,0.058301404853128985,0.12037037037037035,0.04706257982120051
3880,3880,The Hunters: Destiny Rising (The Vampire Diaries #3),"(3,266 view)",young-adult,book_16_85,0.1220138888888889,0.06090277777777778,0.070625,0.07340277777777778,0.09701388888888887,0.06368055555555556,0.4714583333333333,0.04090277777777778
3881,3881,The Strange Power (Dark Visions #1),"(3,321 view)",young-adult,book_16_86,0.1430830583058306,0.04434818481848185,0.1032040704070407,0.07157590759075907,0.11448019801980197,0.050398789878987896,0.36998074807480746,0.10292904290429043
3882,3882,The Possessed (Dark Visions #2),"(1,912 view)",young-adult,book_16_87,0.09043134043134043,0.04156429156429157,0.049481299481299486,0.033647283647283664,0.2127354627354628,0.07732732732732735,0.398921648921649,0.0958913458913459
3883,3883,Dark Visions: The Passion (Dark Visions #3),"(2,260 view)",young-adult,book_16_88,0.10632183908045977,0.04731800766283525,0.2079821200510856,0.101213282247765,0.09865900383141762,0.12369093231162195,0.2608556832694764,0.053959131545338435
3884,3884,Vampire Kisses (Vampire Kisses #1),"(5,521 view)",young-adult,book_16_89,0.09379936808846763,0.029291732490784626,0.0845839915745129,0.08642706687730384,0.3381384939441812,0.055358083201685095,0.260202738283307,0.05219852553975777
3885,3885,Dance with a Vampire (Vampire Kisses #4),"(2,841 view)",young-adult,book_16_90,0.060868980360505774,0.06140704869518429,0.11790422383642722,0.12220877051385524,0.1327011030400861,0.06947807371536185,0.3627253161151465,0.07270648372343287
3886,3886,The Coffin Club (Vampire Kisses #5),"(1,874 view)",young-adult,book_16_91,0.0836489898989899,0.040467171717171714,0.06698232323232323,0.04804292929292929,0.06723484848484848,0.07758838383838383,0.538699494949495,0.07733585858585859
3887,3887,Royal Blood (Vampire Kisses #6),"(2,778 view)",young-adult,book_16_92,0.0908255583828103,0.029756856092733958,0.18214588634435966,0.03767316935255866,0.03965224766751485,0.10298275374611253,0.4603477523324852,0.056615776081424936
3888,3888,Cryptic Cravings (Vampire Kisses #8),"(2,252 view)",young-adult,book_16_93,0.08082607548165742,0.09428609131697016,0.2887965162311956,0.09243863816310373,0.14522301398785958,0.06789390340459224,0.16844813935075215,0.062087622063869086
3889,3889,Immortal Hearts (Vampire Kisses #9),"(2,559 view)",young-adult,book_16_94,0.08464670344102969,0.17343052272130285,0.06757289204097715,0.12483582873653795,0.15189125295508274,0.11721828211189915,0.19286840031520885,0.08753611767796166
3890,3890,Once in a Full Moon (Full Moon #1),"(9,014 view)",young-adult,book_16_95,0.08890199161425577,0.058503668763102736,0.06453092243186584,0.4882730607966457,0.09676362683438157,0.05745545073375264,0.10043238993710693,0.045138888888888895
3891,3891,Magic of the Moonlight (Full Moon #2),"(2,872 view)",young-adult,book_16_96,0.11426767676767675,0.1454124579124579,0.03766835016835017,0.15635521885521886,0.10051907968574636,0.10220258136924804,0.2517536475869809,0.091820987654321
3892,3892,Full Moon Kisses (Full Moon #3),"(2,633 view)",young-adult,book_16_97,0.047250139586822996,0.1480318257956449,0.0388749302065885,0.1282104969290899,0.08633445002791737,0.2915270798436628,0.19409547738693467,0.06567560022333893
3893,3893,Teenage Mermaid,"(2,625 view)",young-adult,book_16_98,0.027843915343915344,0.198478835978836,0.020701058201058203,0.1601190476190476,0.056944444444444436,0.21858465608465608,0.2455687830687831,0.07175925925925926
3894,3894,Obsidian (Lux #1),"(20,590 view)",young-adult,book_16_99,0.06479234088457388,0.2762270765911542,0.03890237324703343,0.0817826321467098,0.09176105717367852,0.18776968716289102,0.1400350593311758,0.11872977346278316
3895,3895,Unclean Spirits (The Black Sun's Daughter #1),"(4,992 view)",young-adult,book_16_100,0.042991035044824766,0.25,0.05032599837000815,0.17230372181472425,0.07314588427057865,0.16578375441456125,0.1793670198315675,0.06608258625373539
3896,3896,Stone Prison (Twisted Tales #1),"(3,820 view)",young-adult,book_16_101,0.047290579169773805,0.17629878200348,0.06593338304747702,0.3537782749192146,0.091039025602784,0.05971911508824261,0.16635595326870498,0.03958488690032315
3897,3897,A Gate of Night (A Shade of Vampire #6),"(3,185 view)",young-adult,book_16_102,0.2415674603174603,0.13470804988662133,0.04513888888888889,0.1284722222222222,0.1860119047619048,0.1267715419501134,0.06724773242630386,0.07008219954648526
3898,3898,Endless Knight (The Arcana Chronicles #2),"(8,260 view)",young-adult,book_16_103,0.1609571465229664,0.205863484731845,0.08243520656915576,0.07191429304593278,0.2097125994354632,0.0937259430331024,0.13247369771619194,0.042917628945342574
3899,3899,Legacy (Anna Strong Chronicles #4),"(6,813 view)",young-adult,book_16_104,0.0414881462439303,0.2791345329905741,0.06576692373607541,0.0771922307912025,0.1914453013424736,0.18344758640388464,0.10232790631248216,0.059197372179377324
3900,3900,Retribution (Anna Strong Chronicles #5),"(4,919 view)",young-adult,book_16_105,0.08313492063492063,0.16382275132275131,0.2259920634920635,0.14662698412698413,0.098478835978836,0.17387566137566138,0.036044973544973546,0.07202380952380953
3901,3901,Crossroads (Anna Strong Chronicles #7),"(4,418 view)",young-adult,book_16_106,0.4781472986748216,0.07702599388379205,0.06989041794087665,0.12085881753312945,0.11958460754332315,0.053835372069317024,0.03727064220183486,0.0433868501529052
3902,3902,Glass Houses (The Morganville Vampires #1),"(4,922 view)",young-adult,book_16_107,0.30038759689922484,0.10716336491530293,0.1611398219925352,0.08620442147573931,0.034811943726672415,0.2042061441286248,0.044573643410852716,0.06151306345104796
3903,3903,The Dead Girl's Dance (The Morganville Vampires #2),"(21,061 view)",young-adult,book_16_108,0.051886792452830184,0.2079215333932315,0.0324198861934711,0.1402365977837676,0.1600029949086553,0.19923629829290207,0.1665917939502845,0.04170410302485774
3904,3904,Midnight Alley (The Morganville Vampires #3),"(4,339 view)",young-adult,book_16_109,0.10467479674796748,0.09627371273712736,0.08082655826558266,0.3615853658536585,0.05508130081300813,0.11714092140921407,0.11388888888888887,0.07052845528455284
3905,3905,Feast of Fools (The Morganville Vampires #4),"(3,069 view)",young-adult,book_16_110,0.12218096809680967,0.11695544554455445,0.0713008800880088,0.1890126512651265,0.10622937293729373,0.20578932893289328,0.10072882288228822,0.0878025302530253
3906,3906,Lord of Misrule (The Morganville Vampires #5),"(2,873 view)",young-adult,book_16_111,0.10373586986490213,0.1930658946787979,0.04473393989523022,0.22008547008547008,0.13957816377171214,0.06568789633305762,0.09408602150537634,0.13902674386545355
3907,3907,Carpe Corpus (The Morganville Vampires #6),"(2,380 view)",young-adult,book_16_112,0.5320604330240305,0.03717582679038782,0.0890435403283369,0.09808470140375923,0.08404710920770878,0.08595051153937662,0.04645491315726862,0.02718296454913157
3908,3908,Fade Out (The Morganville Vampires #7),"(2,574 view)",young-adult,book_16_113,0.15244708994708994,0.1542989417989418,0.0886904761904762,0.2833994708994709,0.09821428571428573,0.10958994708994707,0.06593915343915344,0.04742063492063492
3909,3909,Kiss of Death (The Morganville Vampires #8),"(2,898 view)",young-adult,book_16_114,0.16621447028423772,0.257687338501292,0.1592377260981912,0.1447674418604651,0.08636950904392765,0.08016795865633075,0.06233850129198967,0.04321705426356589
3910,3910,Ghost Town (The Morganville Vampires #9),"(4,601 view)",young-adult,book_16_115,0.2524427694025683,0.1418900055834729,0.064000558347292,0.10978503629257397,0.04529592406476828,0.1818118369625907,0.1368648799553322,0.06790898939140144
3911,3911,Bite Club (The Morganville Vampires #10),"(2,988 view)",young-adult,book_16_116,0.4998114630467572,0.07472347913524385,0.1003645047762695,0.17150578179989948,0.04606586224233284,0.0334967320261438,0.03676470588235295,0.03726747109100051
3912,3912,Last Breath (The Morganville Vampires #11),"(5,460 view)",young-adult,book_16_117,0.33367882808181315,0.11974847982310667,0.06557490326147042,0.2228441127694859,0.06695688225538972,0.0857517965726921,0.06861525704809288,0.036829740187949135
3913,3913,Black Dawn (The Morganville Vampires #12),"(9,125 view)",young-adult,book_16_118,0.04228179228179229,0.3155270655270656,0.12671587671587675,0.24041699041699044,0.06999481999482002,0.08812483812483814,0.07802382802382804,0.038914788914788924
3914,3914,Bitter Blood (The Morganville Vampires #13),"(5,884 view)",young-adult,book_16_119,0.09288834288834287,0.22338247338247336,0.0331012831012831,0.3516926016926017,0.056033306033306036,0.07896532896532897,0.08852033852033853,0.07541632541632541
3915,3915,Fall of Night (The Morganville Vampires #14),"(6,019 view)",young-adult,book_16_120,0.06394481730052197,0.12782749192145162,0.07015908525975639,0.5344891871737508,0.0636962465821526,0.04604772557792691,0.06717623663932387,0.026659209545115574
3916,3916,Daylighters (The Morganville Vampires #15),"(6,481 view)",young-adult,book_16_121,0.1419384778573323,0.05310262529832936,0.13769557146645456,0.05628480509148768,0.2721426677273933,0.09685759745425618,0.18542826836382925,0.056549986740917525
3917,3917,Sworn (The Vampire Legends #1),"(4,291 view)",young-adult,book_16_122,0.2292147806004619,0.0449704901206056,0.2104824223761868,0.03855529894790865,0.2204901206055941,0.10245060302797024,0.11374133949191688,0.04009494482935592
3918,3918,Taken (The Vampire Legends #2),"(2,851 view)",young-adult,book_16_123,0.4721576227390181,0.03649870801033592,0.1142764857881137,0.05200258397932817,0.12357881136950905,0.06621447028423773,0.0874031007751938,0.047868217054263563
3919,3919,Bitten (The Vampire Legends #3),"(2,252 view)",young-adult,book_16_124,0.09383468834688348,0.16808943089430894,0.08028455284552846,0.07594850948509485,0.09112466124661246,0.06971544715447155,0.3030487804878049,0.1179539295392954
3920,3920,Chosen (The Vampire Legends #4),"(2,094 view)",young-adult,book_16_125,0.0741397425794589,0.14164696611505126,0.05023640661938535,0.06888626214867351,0.0846467034410297,0.05023640661938535,0.4177173627528238,0.11249014972419227
3921,3921,Awakened (The Vampire Legends #5),"(2,430 view)",young-adult,book_16_126,0.10485423542354236,0.12080583058305833,0.08560231023102312,0.07845159515951597,0.09605335533553357,0.13840759075907594,0.31360011001100113,0.062224972497249724
3922,3922,Sweet Blood of Mine (Overworld Chronicles #1),"(5,101 view)",young-adult,book_16_127,0.07486449864498645,0.06646341463414633,0.2095528455284553,0.05589430894308943,0.1209349593495935,0.05074525745257453,0.2266260162601626,0.19491869918699187
3923,3923,Dark Light of Mine (Overworld Chronicles #2),"(3,548 view)",young-adult,book_16_128,0.08677310488058151,0.2038551401869159,0.2090472481827622,0.1511552440290758,0.0732736240913811,0.08132139148494287,0.09534008307372792,0.09923416407061267
3924,3924,Fallen Angel of Mine (Overworld Chronicles #3),"(3,165 view)",young-adult,book_16_129,0.0634043134043134,0.12155337155337155,0.10844935844935844,0.07432432432432433,0.14503139503139506,0.0887933387933388,0.28344253344253345,0.115001365001365
3925,3925,Dread Nemesis of Mine (Overworld Chronicles #4),"(2,912 view)",young-adult,book_16_130,0.1131199778331948,0.194582986977002,0.04357162648933223,0.08929066223330565,0.10536159600997508,0.3458714325297867,0.055763369354391815,0.05243834857301192
3926,3926,Twisted Sister of Mine (Overworld Chronicles #5),"(2,827 view)",young-adult,book_16_131,0.7165831244778613,0.018727373990531884,0.030701754385964914,0.03933444722918407,0.0713589529379003,0.05075187969924812,0.02401837928153717,0.048524087997772206
3927,3927,Dearest Mother of Mine (Overworld Chronicles #6),"(3,083 view)",young-adult,book_16_132,0.5165954415954416,0.021723646723646725,0.042806267806267805,0.18155270655270656,0.045085470085470085,0.047079772079772084,0.02229344729344729,0.12286324786324784
3928,3928,The Temptation (The Secret Circle #6),"(6,395 view)",young-adult,book_16_133,0.07475158084914182,0.03891900030111412,0.03831677205660945,0.07716049382716049,0.039822342667871116,0.3966425775368865,0.08498946100572116,0.2493977717554953
3929,3929,Unseen (The Vampire Diaries: The Salvation #1),"(2,387 view)",young-adult,book_16_134,0.050474254742547416,0.06917344173441735,0.044783197831978316,0.16294037940379405,0.06917344173441735,0.16673441734417346,0.3342140921409214,0.10250677506775067
3930,3930,Unspoken (The Vampire Diaries: The Salvation #2),"(1,993 view)",young-adult,book_16_135,0.09057365636313004,0.06189083820662768,0.4506404901141744,0.0563213589529379,0.05270119743803954,0.0788777499303815,0.07302979671400724,0.13596491228070176
3931,3931,Dead of Night (The Youngbloods #2),"(2,493 view)",young-adult,book_16_136,0.28313492063492063,0.06805555555555555,0.11911375661375663,0.05720899470899471,0.16805555555555554,0.15006613756613754,0.09107142857142857,0.06329365079365079
3932,3932,The Fiery Heart (Bloodlines #4),"(6,924 view)",young-adult,book_16_137,0.0904040404040404,0.08982683982683982,0.17409812409812409,0.052886002886002884,0.13398268398268398,0.11291486291486293,0.10627705627705628,0.2396103896103896
3933,3933,Infinity (Chronicles of Nick #1),"(5,319 view)",young-adult,book_16_138,0.1693912812333865,0.0630648591174907,0.06652046783625731,0.12021531100478468,0.2486044657097289,0.14759436469962786,0.10905103668261563,0.07555821371610845
3934,3934,Invincible (Chronicles of Nick #2),"(3,740 view)",young-adult,book_16_139,0.08401920438957476,0.25713305898491085,0.2231138545953361,0.10651577503429356,0.060150891632373124,0.08978052126200274,0.1237997256515775,0.055486968449931416
3935,3935,Infamous (Chronicles of Nick #3),"(4,366 view)",young-adult,book_16_140,0.16165651953323187,0.0376078132927448,0.1149797057331304,0.09240233384068999,0.19767884322678844,0.04242770167427701,0.2504439370877727,0.1028031456113648
3936,3936,Inferno (Chronicles of Nick #4),"(4,383 view)",young-adult,book_16_141,0.11863842259525713,0.07787103650413002,0.05495603517186251,0.0770716759925393,0.35071942446043164,0.09119371169730882,0.15940580868638424,0.07014388489208633
3937,3937,Hyde (The Devil's Roses #3),"(3,441 view)",young-adult,book_16_142,0.16787994891443167,0.1078544061302682,0.2215197956577267,0.22407407407407406,0.05574712643678161,0.12292464878671774,0.05140485312899106,0.04859514687100894
3938,3938,Moon Spell (The Tale of Lunarmorte #1),"(41,641 view)",young-adult,book_16_143,0.08969769291964996,0.2830151153540175,0.10985149827631928,0.10826040837974013,0.052572261999469634,0.11091222487403872,0.1830416335189605,0.06264916467780429
3939,3939,River Cast (The Tale of Lunarmorte #2),"(22,120 view)",young-adult,book_16_144,0.12220908852114525,0.08333333333333333,0.07230102442868401,0.09725505647491464,0.20731547149986868,0.22360126083530335,0.08333333333333333,0.1106514315734174
3940,3940,Blood Solstice (The Tale of Lunarmorte #3),"(20,039 view)",young-adult,book_16_145,0.0939270756343927,0.3883345651638335,0.11437546193643755,0.09663710273466372,0.07815964523281596,0.09639073663463907,0.08407243163340725,0.048102981029810296
3941,3941,Smokeless Fire (Fire Spirits #1),"(15,328 view)",young-adult,book_16_146,0.6924103737604883,0.024980930587337916,0.047101449275362334,0.04583015509788966,0.03820239003305365,0.04735570811085686,0.04989829646580219,0.05422069666920926
3942,3942,Scorched Skies (Fire Spirits #2),"(8,341 view)",young-adult,book_16_147,0.21218766613503456,0.13324029771398194,0.09416533758639023,0.1675305688463583,0.1768341307814992,0.1513157894736842,0.030901116427432217,0.03382509303561935
3943,3943,Borrowed Ember (Fire Spirits #3),"(7,544 view)",young-adult,book_16_148,0.14388629283489096,0.15011682242990654,0.09611889927310488,0.13480010384215993,0.04757268951194185,0.2085280373831776,0.13895379023883694,0.08002336448598131
3944,3944,Blood Will Tell (Warriors of Ankh #1),"(4,051 view)",young-adult,book_16_149,0.33,0.12294117647058825,0.052091503267973856,0.11405228758169934,0.047908496732026136,0.1130065359477124,0.06333333333333334,0.15666666666666668
3945,3945,Blood Past (Warriors of Ankh #2),"(3,227 view)",young-adult,book_16_150,0.46600621600621606,0.05549080549080549,0.07025382025382025,0.07646982646982647,0.05445480445480445,0.11091686091686093,0.08993783993783994,0.07646982646982647
3946,3946,The Darkangel (Darkangel Trilogy #1),"(2,056 view)",young-adult,book_16_151,0.1041136556403732,0.2189001979078315,0.16829233813966638,0.1637687305626237,0.08856375459428895,0.10072094995759118,0.07951653944020358,0.07612383375742154
3947,3947,A Gathering of Gargoyles (Darkangel Trilogy #2),"(1,568 view)",young-adult,book_16_152,0.1479511426319937,0.16738902022589966,0.14059627002889413,0.1842001576044129,0.1061859732072498,0.1159049120042028,0.08412135539795114,0.05365116889939585
3948,3948,The Pearl of the Soul of the World (Darkangel Trilogy #3),"(1,732 view)",young-adult,book_16_153,0.15211323763955342,0.09389952153110047,0.18773258904837853,0.11675970228601808,0.06253322700691122,0.16699893673577884,0.08087453482190324,0.1390882509303562
3949,3949,Crave (The Clann #1),"(4,230 view)",young-adult,book_16_154,0.13334622325341586,0.201405001288992,0.09828564062902813,0.15087651456560972,0.10653518948182522,0.09080948698118073,0.1106599639082238,0.10808197989172467
3950,3950,Covet (The Clann #2),"(3,236 view)",young-adult,book_16_155,0.4017761752136752,0.042267628205128215,0.04280181623931624,0.1624599358974359,0.06817574786324786,0.15578258547008547,0.06443643162393163,0.06229967948717949
3951,3951,Consume (The Clann #3),"(2,722 view)",young-adult,book_16_156,0.0641693376068376,0.2818509615384616,0.0687099358974359,0.1266693376068376,0.18703258547008547,0.11438301282051283,0.11144497863247864,0.04573985042735042
3952,3952,Born At Midnight (Shadow Falls #1),"(8,835 view)",young-adult,book_16_157,0.2786458333333333,0.1111778846153846,0.053752670940170943,0.14803685897435898,0.08206463675213675,0.195045405982906,0.031850961538461536,0.09942574786324786
3953,3953,Awake at Dawn (Shadow Falls #2),"(7,989 view)",young-adult,book_16_158,0.3914024233049755,0.06734983243103893,0.0637406548079402,0.11504253673627225,0.11994070636762053,0.06219386439804074,0.06709203402938901,0.11323794792472287
3954,3954,Taken at Dusk (Shadow Falls #3),"(6,047 view)",young-adult,book_16_159,0.08869731800766285,0.06545338441890168,0.05727969348659005,0.2754150702426565,0.2833333333333334,0.07618135376756068,0.11424010217113667,0.03939974457215837
3955,3955,Whispers at Moonrise (Shadow Falls #4),"(4,624 view)",young-adult,book_16_160,0.09806065908428112,0.1668853893263342,0.04906678331875182,0.4252697579469233,0.12809857101195685,0.07443861184018664,0.0315689705453485,0.02661125692621756
3956,3956,Chosen at Nightfall (Shadow Falls #5),"(5,897 view)",young-adult,book_16_161,0.1311942136041859,0.05486303477993228,0.10841797476146507,0.4697599261311173,0.10226223453370267,0.07456140350877193,0.024392120652508464,0.034549092028316415
3957,3957,Turned at Dark (Shadow Falls #1),"(1,626 view)",young-adult,book_16_162,0.10031241510459116,0.08917413746264602,0.09759576202118993,0.4716788916055421,0.06010594947025265,0.08971746807932629,0.05684596577017115,0.034569410486280906
3958,3958,Saved at Sunrise (Shadow Falls #5),"(1,516 view)",young-adult,book_16_163,0.27688614540466394,0.05576131687242798,0.0752400548696845,0.04122085048010974,0.0752400548696845,0.2922496570644719,0.06316872427983539,0.12023319615912208
3959,3959,Shifting,"(6,124 view)",young-adult,book_16_164,0.09125159642401022,0.08461047254150703,0.06851851851851852,0.4284163473818646,0.08256704980842912,0.079757343550447,0.061877394636015326,0.10300127713920816
3960,3960,A Shade of Vampire (A Shade of Vampire #1),"(4,750 view)",young-adult,book_16_165,0.0968871015787906,0.18357164134644027,0.11088769734882337,0.3649836163240989,0.07841823056300268,0.062332439678284175,0.06054512957998213,0.04237414358057789
3961,3961,A Shade of Blood (A Shade of Vampire #2),"(5,737 view)",young-adult,book_16_166,0.06296758104738155,0.31123579939041285,0.02860903297312275,0.08097811027985592,0.15080354668883347,0.07155721806594624,0.2411332779163203,0.052715433638126905
3962,3962,A Castle of Sand (A Shade of Vampire #3),"(4,027 view)",young-adult,book_16_167,0.06391147244805781,0.13647997591087022,0.03771454381210479,0.2849292381812707,0.238256549232159,0.09462511291779584,0.11178861788617886,0.03229448961156278
3963,3963,A Shadow of Light (A Shade of Vampire #4),"(3,803 view)",young-adult,book_16_168,0.041283764967975485,0.2791005291005291,0.05270119743803954,0.13791423001949318,0.19416597048176,0.18219159008632693,0.051030353661932606,0.06161236424394319
3964,3964,A Blaze of Sun (A Shade of Vampire #5),"(3,299 view)",young-adult,book_16_169,0.03673383711167087,0.2340470193115029,0.05800447802966695,0.3695074167366359,0.09746711446963337,0.06528127623845507,0.07843548838511055,0.06052336971732436
3965,3965,Beautiful Monster (Beautiful Monster #1),"(6,577 view)",young-adult,book_16_170,0.21206467661691536,0.2344527363184079,0.04263405196241017,0.1468352681039248,0.07939469320066334,0.14047816473189606,0.11836650082918734,0.0257739082365948
3966,3966,Beautiful Monster 2 (Beautiful Monster #2),"(4,403 view)",young-adult,book_16_171,0.09136546184738956,0.2985943775100402,0.06887550200803214,0.1491967871485944,0.1526773761713521,0.0959170013386881,0.11840696117804553,0.024966532797858102
3967,3967,Awakening the Fire (Guardian Witch #1),"(7,585 view)",young-adult,book_16_172,0.17613960113960114,0.12143874643874646,0.05135327635327636,0.18924501424501425,0.1297008547008547,0.09494301994301994,0.17443019943019944,0.06274928774928774
3968,3968,Fire Within (Guardian Witch #2),"(5,547 view)",young-adult,book_16_173,0.043848711554447216,0.2630229980604046,0.025838182321972845,0.4600304793571627,0.051884178442781946,0.08624272651704075,0.036367414796342486,0.03276530894984761
3969,3969,Burning Both Ends (Guardian Witch #3),"(3,654 view)",young-adult,book_16_174,0.7622999058380414,0.025247175141242938,0.025482580037664786,0.031603107344632765,0.05891007532956685,0.0431379472693032,0.02618879472693032,0.0271304143126177
3970,3970,Blood and Fire (Guardian Witch #4),"(3,777 view)",young-adult,book_16_175,0.5102339181286549,0.07971317181843497,0.047967140072403235,0.19249512670565305,0.06718184349763298,0.041283764967975485,0.030701754385964914,0.030423280423280418
3971,3971,Vicious Grace (The Black Sun's Daughter #3),"(3,178 view)",young-adult,book_16_176,0.12727137324992552,0.08288650580875782,0.036714328269288055,0.4251563896336014,0.03939529341674114,0.1287607983318439,0.07335418528448019,0.08646112600536192
3972,3972,Killing Rites (The Black Sun's Daughter #4),"(2,628 view)",young-adult,book_16_177,0.3091085271317829,0.05355297157622739,0.045542635658914726,0.0902454780361757,0.20316537467700255,0.12280361757105945,0.1204780361757106,0.05510335917312662
3973,3973,Bloody Fabulous: Stories of Fantasy and Fashion,"(2,606 view)",young-adult,book_16_178,0.3652840059790732,0.026469855505729945,0.0748006975585451,0.06134778276033881,0.039922770303936234,0.17594668659691082,0.13583707025411065,0.12039113104135525
3974,3974,Moscow but Dreaming,"(2,245 view)",young-adult,book_16_179,0.12693643162393164,0.041199252136752136,0.05508814102564103,0.056423611111111126,0.3160389957264958,0.1434962606837607,0.14723557692307696,0.11358173076923077
3975,3975,Intertwined (Intertwined #1),"(7,680 view)",young-adult,book_16_180,0.6177603778274919,0.03635346756152125,0.09451901565995527,0.0358563261247825,0.06667909520258514,0.05126771066368382,0.0587248322147651,0.03883917474521501
3976,3976,Unraveled (Intertwined #2),"(5,012 view)",young-adult,book_16_181,0.1278409090909091,0.035921717171717174,0.26698232323232324,0.05258838383838384,0.09728535353535353,0.1495580808080808,0.2149621212121212,0.05486111111111111
3977,3977,Twisted (Intertwined #3),"(4,745 view)",young-adult,book_16_182,0.16879286694101509,0.062071330589849115,0.06097393689986282,0.09746227709190672,0.1454732510288066,0.14958847736625513,0.19430727023319616,0.12133058984910836
3978,3978,The Mark of the Vampire Queen (Vampire Queen #2),"(10,932 view)",young-adult,book_16_183,0.08817340067340068,0.041035353535353536,0.09490740740740744,0.08929573512906848,0.05674803591470259,0.20209034792368127,0.3064674523007857,0.12128226711560045
3979,3979,A Vampire's Claim (Vampire Queen #3),"(28,815 view)",young-adult,book_16_184,0.5330416032470827,0.021118721461187213,0.0604388635210553,0.03735413495687468,0.17078893962455607,0.06475139523084729,0.06449771689497717,0.04800862506341958
3980,3980,Beloved Vampire (Vampire Queen #4),"(28,729 view)",young-adult,book_16_185,0.4248894416804865,0.06281094527363185,0.10509950248756217,0.044845218352681036,0.08077667219458264,0.10952183526810393,0.059217799889441675,0.11283858485351025
3981,3981,Vampire Mistress (Vampire Queen #5),"(30,964 view)",young-adult,book_16_186,0.20385101010101006,0.05132575757575756,0.1293560606060606,0.08087121212121211,0.14602272727272725,0.1265782828282828,0.1760732323232323,0.08592171717171716
3982,3982,Vampire Trinity (Vampire Queen #6),"(37,602 view)",young-adult,book_16_187,0.26379221448827017,0.03847641144624903,0.16299303944315546,0.03151585460170147,0.1903196700180459,0.0508507347254447,0.20217839649394173,0.05987367878319155
3983,3983,Vampire Instinct (Vampire Queen #7),"(25,658 view)",young-adult,book_16_188,0.07188346883468838,0.025271002710027104,0.13827913279132795,0.12798102981029813,0.10521680216802168,0.12960704607046072,0.2911246612466125,0.1106368563685637
3984,3984,Bound by the Vampire Queen (Vampire Queen #8),"(27,918 view)",young-adult,book_16_189,0.0954685746352413,0.08087822671156003,0.05394219977553311,0.12380751964085294,0.13923961840628507,0.13783670033670034,0.3261083052749719,0.04271885521885522
3985,3985,Taken by a Vampire (Vampire Queen #9),"(173,441 view)",young-adult,book_16_190,0.16530054644808745,0.21630236794171226,0.07734842570908146,0.09504293520686964,0.15333073119958368,0.12756960707780382,0.1356362217017955,0.029469164715066363
3986,3986,The Den (Vampire's Witch Saga #1),"(1,947 view)",young-adult,book_16_191,0.11010223298358893,0.06678773204196932,0.13135593220338984,0.047148237826203934,0.1854317998385795,0.15718321226795806,0.2384315308044121,0.0635593220338983
3987,3987,The Lost Prince (The Iron Fey: Call of the Forgotten #1),"(6,249 view)",young-adult,book_16_192,0.1066919191919192,0.05787037037037038,0.09967732884399552,0.10893658810325477,0.05422278338945006,0.10865600448933782,0.3493967452300786,0.11454826038159373
3988,3988,The Iron Traitor (The Iron Fey: Call of the Forgotten #2),"(4,223 view)",young-adult,book_16_193,0.0438632062719654,0.034671532846715335,0.10685320356853203,0.0406190862395242,0.07441200324412002,0.16281427412814273,0.4523519870235199,0.0844147066774804
3989,3989,The Iron King (The Iron Fey #1),"(10,724 view)",young-adult,book_16_194,0.08759171907756813,0.041470125786163534,0.0902122641509434,0.05352463312368973,0.12873427672955978,0.08497117400419289,0.43560010482180295,0.07789570230607967
